,S1,S2,S3,C1,C2,C3,genes,ave_S,ave_C,logFC,FC,Acc,PValue,FDR,candidate,log10p,Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names_x,Gene names_x,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides PS-TMT,Razor + unique peptides PS-TMT,Unique peptides PS-TMT,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,david_input,yourlist,Entry,Entry name,Protein names_y,Gene names_y,Organism,Length,Transmembrane,Transit peptide,Signal peptide
95,151081.1454236576,145723.25249748866,142592.32578987232,38835.87421667095,46366.561775130096,45405.442592218445,4070_SLC14A1,146465.57457034,43535.9595280065,-1.75028218621104,-3.36424363120144,4070_SLC14A1,1.2024718221259e-08,9.03420462287179e-07,high,7.919925091784579,Q13336;K7EKN6;M0QYS8;K7EQM7;F5GWS2;B3KXJ3;B4DFJ8;E9NSU1,Q13336;K7EKN6;M0QYS8;K7EQM7;F5GWS2;B3KXJ3;B4DFJ8;E9NSU1,4;2;2;2;2;2;2;2,4;2;2;2;2;2;2;2,4;2;2;2;2;2;2;2,Urea transporter 1,SLC14A1,sp|Q13336|UT1_HUMAN Urea transporter 1 OS=Homo sapiens OX=9606 GN=SLC14A1 PE=1 SV=2;tr|K7EKN6|K7EKN6_HUMAN Urea transporter 1 (Fragment) OS=Homo sapiens OX=9606 GN=SLC14A1 PE=1 SV=1;tr|M0QYS8|M0QYS8_HUMAN Urea transporter 1 (Fragment) OS=Homo sapiens OX=96,8,4,4,4,4,4,4,8.2,8.2,8.2,42.528,389,389;102;136;214;257;281;284;302,0.0,4.7747,UT1_HUMAN,UT1_HUMAN,Q13336,UT1_HUMAN,"Urea transporter 1 (Solute carrier family 14 member 1) (Urea transporter, erythrocyte)",SLC14A1 HUT11 JK RACH1 UT1 UTE,Homo sapiens (Human),389,TRANSMEM 91 110 Helical. {ECO:0000250}.; TRANSMEM 115 137 Helical. {ECO:0000250}.; TRANSMEM 144 168 Helical. {ECO:0000250}.; TRANSMEM 173 193 Helical. {ECO:0000250}.; TRANSMEM 255 274 Helical. {ECO:0000250}.; TRANSMEM 284 304 Helical. {ECO:0000250}.; TRANSMEM 309 330 Helical. {ECO:0000250}.; TRANSMEM 333 353 Helical. {ECO:0000250}.,,
96,9325.272270548752,12637.962607390757,11680.465147130904,4688.72525032495,5051.42909493487,4084.884847398909,4094_IL18R1,11214.566675023501,4608.34639755291,-1.28305280687461,-2.43353379012015,4094_IL18R1,1.92138476626203e-05,0.000150973997768949,high,4.716385656933287,Q13478,Q13478,2,2,2,Interleukin-18 receptor 1,IL18R1,sp|Q13478|IL18R_HUMAN Interleukin-18 receptor 1 OS=Homo sapiens OX=9606 GN=IL18R1 PE=1 SV=1,1,2,2,2,2,2,2,3.9,3.9,3.9,62.303000000000004,541,541,0.0,5.3893,IL18R_HUMAN,IL18R_HUMAN,Q13478,IL18R_HUMAN,Interleukin-18 receptor 1 (IL-18R-1) (IL-18R1) (CD218 antigen-like family member A) (CDw218a) (IL1 receptor-related protein) (IL-1Rrp) (IL1R-rp) (Interleukin-18 receptor alpha) (IL-18R-alpha) (IL-18Ralpha) (CD antigen CD218a),IL18R1 IL1RRP,Homo sapiens (Human),541,TRANSMEM 330 350 Helical. {ECO:0000255}.,,SIGNAL 1 18 {ECO:0000269|PubMed:9325300}.
97,15075.152068298763,17446.316896670913,18279.17253030257,6379.419956025368,6606.309304679422,6222.6477752039345,4175_GK2,16933.547165090702,6402.79234530291,-1.40311108781299,-2.64471284587469,4175_GK2,5.153535466101561e-07,1.0605466445702901e-05,high,6.287894730837692,Q14410,Q14410,4,1,1,Glycerol kinase 2,GK2,sp|Q14410|GLPK2_HUMAN Glycerol kinase 2 OS=Homo sapiens OX=9606 GN=GK2 PE=2 SV=2,1,4,1,1,4,1,1,8.1,2.2,2.2,60.593,553,553,0.0,7.3108,GLPK2_HUMAN,GLPK2_HUMAN,Q14410,GLPK2_HUMAN,"Glycerol kinase 2 (GK 2) (Glycerokinase 2) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 2) (Glycerol kinase, testis specific 2)",GK2 GKP2 GKTA,Homo sapiens (Human),553,,,
98,299.33693592728673,691.5821486371883,0.0,465.7568132102605,0.0,0.0,4284_SPA17,330.306361521492,155.252271070087,-1.0891903827019,-2.12754608512219,4284_SPA17,0.9659862141319839,0.973711581276176,no,0.015029071482156167,Q15506,Q15506,1,1,1,Sperm surface protein Sp17,SPA17,sp|Q15506|SP17_HUMAN Sperm surface protein Sp17 OS=Homo sapiens OX=9606 GN=SPA17 PE=1 SV=1,1,1,1,1,1,1,1,9.3,9.3,9.3,17.406,151,151,0.0018275,2.5767,SP17_HUMAN,SP17_HUMAN,Q15506,SP17_HUMAN,Sperm surface protein Sp17 (Cancer/testis antigen 22) (CT22) (Sp17-1) (Sperm autoantigenic protein 17) (Sperm protein 17),SPA17 SP17,Homo sapiens (Human),151,,,
99,960809.0298043605,945548.0022367692,952902.8944998584,326023.45361511025,355044.48662819347,358880.7193075357,4290_TGFBI,953086.6421803291,346649.553183613,-1.45912947011748,-2.74942411847131,4290_TGFBI,8.56886568672053e-10,3.26778418415103e-07,high,9.067076664494834,Q15582;H0Y8L3;S4R3C6;H0Y9D7;H0Y8M8;D6RBX4;H0YAH8;H0YAB8,Q15582;H0Y8L3,26;17;8;6;3;2;2;1,26;17;8;6;3;2;2;1,26;17;8;6;3;2;2;1,Transforming growth factor-beta-induced protein ig-h3,TGFBI,sp|Q15582|BGH3_HUMAN Transforming growth factor-beta-induced protein ig-h3 OS=Homo sapiens OX=9606 GN=TGFBI PE=1 SV=1;tr|H0Y8L3|H0Y8L3_HUMAN Transforming growth factor-beta-induced protein ig-h3 (Fragment) OS=Homo sapiens OX=9606 GN=TGFBI PE=1 SV=1,8,26,26,26,26,26,26,44.9,44.9,44.9,74.68,683,683;366;219;194;128;65;78;59,0.0,155.48,BGH3_HUMAN,BGH3_HUMAN,Q15582,BGH3_HUMAN,Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3) (Kerato-epithelin) (RGD-containing collagen-associated protein) (RGD-CAP),TGFBI BIGH3,Homo sapiens (Human),683,,,SIGNAL 1 23 {ECO:0000269|PubMed:8024701}.
100,598.8245574503084,2316.7697953783163,1943.9289429004314,0.0,955.3345319718833,569.7895677653553,4323_SNCB,1619.84109857635,508.374699912413,-1.6718881569156498,-3.18631336070704,4323_SNCB,0.21302615552856602,0.285576196341312,no,0.6715670702497467,Q16143;G4Y816,Q16143;G4Y816,4;2,1;1,1;1,Beta-synuclein,SNCB,sp|Q16143|SYUB_HUMAN Beta-synuclein OS=Homo sapiens OX=9606 GN=SNCB PE=1 SV=1;tr|G4Y816|G4Y816_HUMAN Beta-synuclein OS=Homo sapiens OX=9606 GN=SNCB PE=1 SV=1,2,4,1,1,4,1,1,33.6,18.7,18.7,14.288,134,134;120,0.0,4.0953,SYUB_HUMAN,SYUB_HUMAN,Q16143,SYUB_HUMAN,Beta-synuclein,SNCB,Homo sapiens (Human),134,,,
101,244167.17218886345,253528.81685327194,252445.6600299311,63308.94849604754,67674.31905495274,74160.1351140859,4350_KYNU,250047.21635735602,68381.1342216954,-1.87053028665472,-3.6566696239153997,4350_KYNU,1.8480233165846102e-09,4.22718222341724e-07,high,8.733292553570376,Q16719;A0A087X297;B8ZZA3;A0A087WYM2;A0A087WYQ7;F8WEP1,Q16719;A0A087X297,15;8;6;5;3;2,15;8;6;5;3;2,15;8;6;5;3;2,Kynureninase,KYNU,sp|Q16719|KYNU_HUMAN Kynureninase OS=Homo sapiens OX=9606 GN=KYNU PE=1 SV=1;tr|A0A087X297|A0A087X297_HUMAN Kynureninase (Fragment) OS=Homo sapiens OX=9606 GN=KYNU PE=1 SV=1,6,15,15,15,15,15,15,38.9,38.9,38.9,52.351000000000006,465,465;236;148;168;157;76,0.0,57.181000000000004,KYNU_HUMAN,KYNU_HUMAN,Q16719,KYNU_HUMAN,Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase),KYNU,Homo sapiens (Human),465,,,
102,90542.26555220684,76469.07956555855,73358.33226593482,15620.66332498704,17622.66668455482,18464.1884082116,4357_UPP1,80123.2257945667,17235.8394725845,-2.21680893886136,-4.6486407535885705,4357_UPP1,2.02944435802154e-08,1.20517772645587e-06,high,7.692622851385609,Q16831;F8WD51;C9J486;C9JIP2;B4DND0;C9K0J2,Q16831,7;2;2;2;2;1,7;2;2;2;2;1,7;2;2;2;2;1,Uridine phosphorylase 1,UPP1,sp|Q16831|UPP1_HUMAN Uridine phosphorylase 1 OS=Homo sapiens OX=9606 GN=UPP1 PE=1 SV=1,6,7,7,7,7,7,7,22.9,22.9,22.9,33.934,310,310;85;144;146;171;29,0.0,19.781,UPP1_HUMAN,UPP1_HUMAN,Q16831,UPP1_HUMAN,Uridine phosphorylase 1 (UPase 1) (UrdPase 1) (EC 2.4.2.3),UPP1 UP,Homo sapiens (Human),310,,,
103,58419.86368142941,55592.0242103635,57297.34078259381,16618.533192378396,18198.3737553062,19140.435516393834,4368_TMEM132A,57103.07622479559,17985.780821359498,-1.66671167481101,-3.17490115063458,4368_TMEM132A,9.357120645793221e-09,7.722345421648151e-07,high,8.028857770922416,Q24JP5;H0YFQ2;F5H765;H0YFB3,Q24JP5,7;2;1;1,7;2;1;1,7;2;1;1,Transmembrane protein 132A,TMEM132A,sp|Q24JP5|T132A_HUMAN Transmembrane protein 132A OS=Homo sapiens OX=9606 GN=TMEM132A PE=1 SV=1,4,7,7,7,7,7,7,7.4,7.4,7.4,110.11,1023,1023;152;76;113,0.0,30.651999999999997,T132A_HUMAN,T132A_HUMAN,Q24JP5,T132A_HUMAN,Transmembrane protein 132A (HSPA5-binding protein 1),TMEM132A HSPA5BP1 KIAA1583,Homo sapiens (Human),1023,TRANSMEM 853 873 Helical. {ECO:0000255}.,,SIGNAL 1 35 {ECO:0000255}.
104,63848.31226777751,65725.57624542815,61053.351206904204,29941.35904846741,31109.853281502783,30496.689414145858,4438_PHLDA2,63542.4132400366,30515.9672480387,-1.0581555629033799,-2.08226771000092,4438_PHLDA2,3.57488471684575e-08,1.68538076421674e-06,high,7.44673795879857,Q53GA4,Q53GA4,2,2,2,Pleckstrin homology-like domain family A member 2,PHLDA2,sp|Q53GA4|PHLA2_HUMAN Pleckstrin homology-like domain family A member 2 OS=Homo sapiens OX=9606 GN=PHLDA2 PE=1 SV=2,1,2,2,2,2,2,2,11.8,11.8,11.8,17.092,152,152,0.0,5.5196,PHLA2_HUMAN,PHLA2_HUMAN,Q53GA4,PHLA2_HUMAN,Pleckstrin homology-like domain family A member 2 (Beckwith-Wiedemann syndrome chromosomal region 1 candidate gene C protein) (Imprinted in placenta and liver protein) (Tumor-suppressing STF cDNA 3 protein) (Tumor-suppressing subchromosomal transferable fragment candidate gene 3 protein) (p17-Beckwith-Wiedemann region 1 C) (p17-BWR1C),PHLDA2 BWR1C HLDA2 IPL TSSC3,Homo sapiens (Human),152,,,
105,222694.4747966468,227658.14163155714,221348.8966481483,91095.62440258446,96673.56048951103,99939.73181992731,4465_SH3KBP1,223900.50435878398,95902.9722373409,-1.22321034477175,-2.3346565714842997,4465_SH3KBP1,4.6568495630709e-09,5.229218709368339e-07,high,8.331907791481797,Q5JPT2;Q96B97;Q5VSN0;Q5JPT1;Q5JPT3,Q5JPT2;Q96B97;Q5VSN0,13;13;8;3;1,13;13;8;3;1,13;13;8;3;1,SH3 domain-containing kinase-binding protein 1,SH3KBP1,tr|Q5JPT2|Q5JPT2_HUMAN SH3 domain-containing kinase-binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=SH3KBP1 PE=1 SV=1;sp|Q96B97|SH3K1_HUMAN SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens OX=9606 GN=SH3KBP1 PE=1 SV=2;tr|Q5VSN0|Q5VSN0,5,13,13,13,13,13,13,18.3,18.3,18.3,70.443,645,645;665;553;208;149,0.0,57.961000000000006,SH3K1_HUMAN,SH3K1_HUMAN,Q96B97,SH3K1_HUMAN,SH3 domain-containing kinase-binding protein 1 (CD2-binding protein 3) (CD2BP3) (Cbl-interacting protein of 85 kDa) (Human Src family kinase-binding protein 1) (HSB-1),SH3KBP1 CIN85,Homo sapiens (Human),665,,,
106,325480.8867872838,332385.4471655132,327026.2792609288,105534.21192474397,121294.22457909117,116684.4322844686,4550_WLS,328297.537737909,114504.28959610099,-1.5196022835694798,-2.8671199908399503,4550_WLS,4.08403760534573e-09,5.17491857611333e-07,high,8.388910267633376,Q5T9L3;E9PM62;E9PKJ0;Q7Z430;E9PJW4;E9PQK1;H0YCG9;H0YDL2;E9PM23,Q5T9L3;E9PM62,11;7;4;4;4;4;4;3;1,11;7;4;4;4;4;4;3;1,11;7;4;4;4;4;4;3;1,Protein wntless homolog,WLS,sp|Q5T9L3|WLS_HUMAN Protein wntless homolog OS=Homo sapiens OX=9606 GN=WLS PE=1 SV=2;tr|E9PM62|E9PM62_HUMAN Protein wntless homolog (Fragment) OS=Homo sapiens OX=9606 GN=WLS PE=1 SV=1,9,11,11,11,11,11,11,17.4,17.4,17.4,62.253,541,541;222;122;127;134;152;200;152;38,0.0,29.201,WLS_HUMAN,WLS_HUMAN,Q5T9L3,WLS_HUMAN,Protein wntless homolog (Integral membrane protein GPR177) (Protein evenness interrupted homolog) (EVI) (Putative NF-kappa-B-activating protein 373),WLS C1orf139 GPR177 UNQ85/PRO18667,Homo sapiens (Human),541,TRANSMEM 233 253 Helical; Name=1. {ECO:0000255}.; TRANSMEM 269 289 Helical; Name=2. {ECO:0000255}.; TRANSMEM 304 324 Helical; Name=3. {ECO:0000255}.; TRANSMEM 332 352 Helical; Name=4. {ECO:0000255}.; TRANSMEM 381 401 Helical; Name=5. {ECO:0000255}.; TRANSMEM 432 452 Helical; Name=6. {ECO:0000255}.; TRANSMEM 472 492 Helical; Name=7. {ECO:0000255}.,,SIGNAL 1 42 {ECO:0000255}.
107,1679.0142504756066,2234.872909439579,1770.9084751971886,610.4374179285535,806.4987072650299,710.3628450725856,4555_ERO1LB,1894.9318783707897,709.09965675539,-1.41808568237111,-2.67230686169189,4555_ERO1LB,9.98904883886881e-05,0.000542112176000472,high,4.000475863495446,Q5TAE8;Q86YB8,Q5TAE8;Q86YB8,2;2,1;1,1;1,ERO1-like protein beta,ERO1LB,tr|Q5TAE8|Q5TAE8_HUMAN ERO1-like protein beta (Fragment) OS=Homo sapiens OX=9606 GN=ERO1B PE=1 SV=1;sp|Q86YB8|ERO1B_HUMAN ERO1-like protein beta OS=Homo sapiens OX=9606 GN=ERO1B PE=1 SV=2,2,2,1,1,2,1,1,12.7,6.4,6.4,19.965999999999998,173,173;467,0.0018206,2.5453,ERO1B_HUMAN,ERO1B_HUMAN,Q86YB8,ERO1B_HUMAN,ERO1-like protein beta (ERO1-L-beta) (EC 1.8.4.-) (Endoplasmic reticulum oxidoreductase beta) (Endoplasmic reticulum oxidoreductin-1-like protein B) (Oxidoreductin-1-L-beta),ERO1B ERO1LB,Homo sapiens (Human),467,,,SIGNAL 1 33 {ECO:0000255}.
108,50188.66301441303,45093.641500119345,46563.03366427264,22111.027884412248,22739.95817596354,22185.994128062594,4583_LRCH2,47281.779392935,22345.660062812796,-1.08128966986384,-2.1159267285024397,4583_LRCH2,1.0132861518533e-07,3.4574891015723504e-06,high,6.994267892624202,Q5VUJ6,Q5VUJ6,5,5,5,Leucine-rich repeat and calponin homology domain-containing protein 2,LRCH2,sp|Q5VUJ6|LRCH2_HUMAN Leucine-rich repeat and calponin homology domain-containing protein 2 OS=Homo sapiens OX=9606 GN=LRCH2 PE=2 SV=2,1,5,5,5,5,5,5,5.9,5.9,5.9,84.587,765,765,0.0,9.821,LRCH2_HUMAN,LRCH2_HUMAN,Q5VUJ6,LRCH2_HUMAN,Leucine-rich repeat and calponin homology domain-containing protein 2,LRCH2 KIAA1495,Homo sapiens (Human),765,,,
109,71801.68636765775,73132.39901547914,73497.92166021743,29526.632542399693,35234.02651992958,32613.50923324596,4593_ZCCHC6,72810.6690144514,32458.056098525096,-1.1655732653696,-2.2432233400989197,4593_ZCCHC6,1.86920804985375e-07,5.27133740451906e-06,high,6.72834235732912,Q5VYS8;X6R3Q3;A0A0C4DFW3;Q5VYT0;E9PKX1,Q5VYS8;X6R3Q3,11;6;3;1;1,11;6;3;1;1,10;5;2;1;0,Terminal uridylyltransferase 7,ZCCHC6,sp|Q5VYS8|TUT7_HUMAN Terminal uridylyltransferase 7 OS=Homo sapiens OX=9606 GN=TUT7 PE=1 SV=1;tr|X6R3Q3|X6R3Q3_HUMAN Terminal uridylyltransferase 7 OS=Homo sapiens OX=9606 GN=TUT7 PE=1 SV=1,5,11,11,10,11,11,10,7.8,7.8,7.2,171.23,1495,1495;784;395;124;906,0.0,23.715,TUT7_HUMAN,TUT7_HUMAN,Q5VYS8,TUT7_HUMAN,Terminal uridylyltransferase 7 (TUTase 7) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 6),TUT7 HS2 KIAA1711 ZCCHC6,Homo sapiens (Human),1495,,,
110,605.4641415123752,417.0090623692641,492.70364101283377,572.7436205115868,0.0,0.0,4704_AGTRAP,505.05894829815804,190.914540170529,-1.40352479934239,-2.6454713603638,4704_AGTRAP,0.7200191543541821,0.77714755282968,no,0.14265595006918116,Q6RW13;D6RB40;D6RBK6;X6R9H3,Q6RW13;D6RB40;D6RBK6;X6R9H3,2;1;1;1,2;1;1;1,2;1;1;1,Type-1 angiotensin II receptor-associated protein,AGTRAP,sp|Q6RW13|ATRAP_HUMAN Type-1 angiotensin II receptor-associated protein OS=Homo sapiens OX=9606 GN=AGTRAP PE=1 SV=1;tr|D6RB40|D6RB40_HUMAN Type-1 angiotensin II receptor-associated protein OS=Homo sapiens OX=9606 GN=AGTRAP PE=1 SV=1;tr|D6RBK6|D6RBK6_HUMAN ,4,2,2,2,2,2,2,19.5,19.5,19.5,17.419,159,159;63;155;159,0.0,6.7383,ATRAP_HUMAN,ATRAP_HUMAN,Q6RW13,ATRAP_HUMAN,Type-1 angiotensin II receptor-associated protein (AT1 receptor-associated protein),AGTRAP ATRAP,Homo sapiens (Human),159,TRANSMEM 24 44 Helical. {ECO:0000255}.; TRANSMEM 56 76 Helical. {ECO:0000255}.; TRANSMEM 87 107 Helical. {ECO:0000255}.,,
111,8500.7395263871,8653.707608867686,10359.52718997415,3726.22292253734,3706.102489994091,4030.4719107636956,4950_LACC1,9171.32477507631,3820.9324410983795,-1.26320539333266,-2.40028446366351,4950_LACC1,3.88302581462763e-06,4.36028498748004e-05,high,5.410829722224216,Q8IV20,Q8IV20,2,2,2,Laccase domain-containing protein 1,LACC1,sp|Q8IV20|LACC1_HUMAN Laccase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LACC1 PE=1 SV=1,1,2,2,2,2,2,2,7.2,7.2,7.2,47.78,430,430,0.0,6.3268,LACC1_HUMAN,LACC1_HUMAN,Q8IV20,LACC1_HUMAN,Laccase domain-containing protein 1 (Fatty acid metabolism-immunity nexus),LACC1 C13orf31 FAMIN,Homo sapiens (Human),430,,,
112,560.8517873251252,343.3398682197317,375.8239162538433,0.0,0.0,263.041530734039,5024_TTC5,426.67185726623296,87.6805102446797,-2.28279885634366,-4.86621092960762,5024_TTC5,0.279879372154653,0.358097162301043,no,0.5530291089991265,Q8N0Z6;H9KV81,Q8N0Z6;H9KV81,2;1,2;1,2;1,Tetratricopeptide repeat protein 5,TTC5,sp|Q8N0Z6|TTC5_HUMAN Tetratricopeptide repeat protein 5 OS=Homo sapiens OX=9606 GN=TTC5 PE=1 SV=2;tr|H9KV81|H9KV81_HUMAN Tetratricopeptide repeat protein 5 OS=Homo sapiens OX=9606 GN=TTC5 PE=1 SV=1,2,2,2,2,2,2,2,4.5,4.5,4.5,48.927,440,440;128,0.00018064,3.5513,TTC5_HUMAN,TTC5_HUMAN,Q8N0Z6,TTC5_HUMAN,Tetratricopeptide repeat protein 5 (TPR repeat protein 5) (Stress-responsive activator of p300) (Strap),TTC5,Homo sapiens (Human),440,,,
113,23094.451116313005,28966.98556132437,27427.55644635402,12197.590741910364,13434.42130077435,12931.880300318444,5034_DOCK4,26496.331041330497,12854.6307810011,-1.04350443013691,-2.06122847810546,5034_DOCK4,5.61773256800932e-06,5.80185891973671e-05,high,5.2504389392181565,Q8N1I0;H0Y7H7;H0Y599;C9JDB3;C9J637;C9J7D9;F5GXW1,Q8N1I0;H0Y7H7;H0Y599,9;8;8;2;2;2;2,9;8;8;2;2;2;2,9;8;8;2;2;2;2,Dedicator of cytokinesis protein 4,DOCK4,sp|Q8N1I0|DOCK4_HUMAN Dedicator of cytokinesis protein 4 OS=Homo sapiens OX=9606 GN=DOCK4 PE=1 SV=3;tr|H0Y7H7|H0Y7H7_HUMAN Dedicator of cytokinesis protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=DOCK4 PE=1 SV=1;tr|H0Y599|H0Y599_HUMAN Dedicator of cytokine,7,9,9,9,9,9,9,4.4,4.4,4.4,225.2,1966,1966;1389;1999;131;188;192;1094,0.0,18.125999999999998,DOCK4_HUMAN,DOCK4_HUMAN,Q8N1I0,DOCK4_HUMAN,Dedicator of cytokinesis protein 4,DOCK4 KIAA0716,Homo sapiens (Human),1966,,,
114,6454.900028794457,9540.702187897909,10196.125487255087,1876.269028085539,2375.6632364737247,2469.5252572895083,5062_AFAP1L2,8730.57590131582,2240.4858406162602,-1.96226521353383,-3.8967333526707,5062_AFAP1L2,1.14634648076861e-05,0.000100466897257246,high,4.940684097950412,Q8N4X5;F6QUH3,Q8N4X5;F6QUH3,2;1,2;1,2;1,Actin filament-associated protein 1-like 2,AFAP1L2,sp|Q8N4X5|AF1L2_HUMAN Actin filament-associated protein 1-like 2 OS=Homo sapiens OX=9606 GN=AFAP1L2 PE=1 SV=1;tr|F6QUH3|F6QUH3_HUMAN Actin filament-associated protein 1-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=AFAP1L2 PE=1 SV=1,2,2,2,2,2,2,2,2.0,2.0,2.0,91.29899999999999,818,818;312,0.00018433,3.8025,AF1L2_HUMAN,AF1L2_HUMAN,Q8N4X5,AF1L2_HUMAN,Actin filament-associated protein 1-like 2 (AFAP1-like protein 2),AFAP1L2 KIAA1914 XB130,Homo sapiens (Human),818,,,
115,184787.6296195977,205939.315499776,190604.0393023721,84623.15413403019,97154.10157966356,94083.49058206553,5092_LRRC17,193776.994807249,91953.58209858641,-1.0754196224897299,-2.1073349225209497,5092_LRRC17,2.23726447793999e-07,5.93019116556111e-06,high,6.6502826728007784,Q8N6Y2;C9JT74,Q8N6Y2,14;1,14;1,14;1,Leucine-rich repeat-containing protein 17,LRRC17,sp|Q8N6Y2|LRC17_HUMAN Leucine-rich repeat-containing protein 17 OS=Homo sapiens OX=9606 GN=LRRC17 PE=2 SV=1,2,14,14,14,14,14,14,32.4,32.4,32.4,51.799,441,441;104,0.0,61.608999999999995,LRC17_HUMAN,LRC17_HUMAN,Q8N6Y2,LRC17_HUMAN,Leucine-rich repeat-containing protein 17 (p37NB),LRRC17 P37NB UNQ3076/PRO9909,Homo sapiens (Human),441,,,SIGNAL 1 18 {ECO:0000255}.
116,12616.15150290062,12137.27050890219,12704.980919958105,2301.5215876067496,3127.851378177201,3045.2650166869153,5132_APCDD1L,12486.134310587,2824.87932749029,-2.1440657444821496,-4.420059359378031,5132_APCDD1L,2.8795814994516897e-07,7.085376629726559e-06,high,6.540670625326031,Q8NCL9,Q8NCL9,2,2,2,Protein APCDD1-like,APCDD1L,sp|Q8NCL9|APCDL_HUMAN Protein APCDD1-like OS=Homo sapiens OX=9606 GN=APCDD1L PE=2 SV=1,1,2,2,2,2,2,2,4.2,4.2,4.2,55.63399999999999,501,501,0.0,7.8812,APCDL_HUMAN,APCDL_HUMAN,Q8NCL9,APCDL_HUMAN,Protein APCDD1-like (Adenomatosis polyposis coli down-regulated 1 protein-like),APCDD1L,Homo sapiens (Human),501,TRANSMEM 481 501 Helical. {ECO:0000255}.,,SIGNAL 1 24 {ECO:0000255}.
117,41415.93598772452,39170.84350775173,40892.654404086374,18434.277413106338,20037.621221929254,21868.911547670345,5155_FBXO22,40493.1446331875,20113.6033942353,-1.00950611812589,-2.0132217902234797,5155_FBXO22,9.34415772023119e-07,1.60991055660294e-05,high,6.029459839704278,Q8NEZ5;H3BTH6;H3BRE0;H3BTR7;H3BVA4;H3BUC1,Q8NEZ5;H3BTH6,6;4;2;1;1;1,6;4;2;1;1;1,6;4;2;1;1;1,F-box only protein 22,FBXO22,sp|Q8NEZ5|FBX22_HUMAN F-box only protein 22 OS=Homo sapiens OX=9606 GN=FBXO22 PE=1 SV=1;tr|H3BTH6|H3BTH6_HUMAN F-box only protein 22 (Fragment) OS=Homo sapiens OX=9606 GN=FBXO22 PE=1 SV=1,6,6,6,6,6,6,6,16.1,16.1,16.1,44.508,403,403;241;93;78;153;160,0.0,14.099,FBX22_HUMAN,FBX22_HUMAN,Q8NEZ5,FBX22_HUMAN,F-box only protein 22 (F-box protein FBX22p44),FBXO22 FBX22,Homo sapiens (Human),403,,,
118,14469.58433043932,13136.754546112765,11794.717306821045,6360.262538740006,5009.028410509645,6910.44295267206,5172_MOSPD2,13133.6853944577,6093.2446339739,-1.10798923379646,-2.15545020484302,5172_MOSPD2,4.81828287855122e-05,0.00030099835389392596,high,4.317107706415825,R4GMN1;Q8NHP6;R4GMW5,R4GMN1;Q8NHP6,3;3;1,3;3;1,3;3;1,Motile sperm domain-containing protein 2,MOSPD2,tr|R4GMN1|R4GMN1_HUMAN Motile sperm domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MOSPD2 PE=1 SV=1;sp|Q8NHP6|MSPD2_HUMAN Motile sperm domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MOSPD2 PE=1 SV=1,3,3,3,3,3,3,3,5.6,5.6,5.6,55.678999999999995,486,486;518;157,0.0,7.7265,MSPD2_HUMAN,MSPD2_HUMAN,Q8NHP6,MSPD2_HUMAN,Motile sperm domain-containing protein 2,MOSPD2,Homo sapiens (Human),518,TRANSMEM 497 517 Helical. {ECO:0000255}.,,
119,17973.96621624801,17151.79213285411,19843.981370411897,8211.479559606227,9124.344617078732,7843.977129944178,5207_PREX1,18323.2465731713,8393.26710220971,-1.12637074944259,-2.1830887007453104,5207_PREX1,2.23005806388679e-06,2.81078338827854e-05,high,5.651683829105497,Q8TCU6;H0YDZ4,Q8TCU6,3;1,3;1,3;1,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein",PREX1,"sp|Q8TCU6|PREX1_HUMAN Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein OS=Homo sapiens OX=9606 GN=PREX1 PE=1 SV=3",2,3,3,3,3,3,3,1.4,1.4,1.4,186.2,1659,1659;883,0.00051582,2.9677,PREX1_HUMAN,PREX1_HUMAN,Q8TCU6,PREX1_HUMAN,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein (P-Rex1) (PtdIns(3,4,5)-dependent Rac exchanger 1)",PREX1 KIAA1415,Homo sapiens (Human),1659,,,
